time;RSSI;RSRP;SINR;RSRQ;TX POWER;PCC RXD RSRP;PCC RXD RSSI;PCC RXM RSRP;PCC RXM RSSI;SCC RXD RSRP;SCC RXD RSSI;SCC RXM RSRP;SCC RXM RSSI;BAND;BW;RX CHAN;TX CHAN;SCELL BAND;SCELL BW;SCELL CHAN;CELLID;TAC;IP;network;interface
1575986641.798;-57.0;-91.0;-5.8;-17.0;0.0;-140.0;-97.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986641.841;-57.0;-91.0;-5.8;-17.0;0.0;-140.0;-97.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986641.884;-57.0;-91.0;-5.8;-17.0;0.0;-140.0;-97.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;4294967295;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986641.926;-57.0;-91.0;-5.8;-17.0;0.0;-140.0;-97.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986641.969;-57.0;-91.0;-5.8;-17.0;0.0;-140.0;-97.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.073;-57.0;-91.0;-5.8;-17.0;0.0;-140.0;-97.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.115;-57.0;-91.0;-5.8;-17.0;0.0;-140.0;-97.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.172;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.215;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.258;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.362;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.405;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.448;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;4294967295;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.491;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.533;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.637;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.680;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.723;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.765;-57.0;-91.0;-5.2;-16.8;0.0;-140.0;-99.0;-91.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.808;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.912;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.955;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986642.998;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.040;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.083;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.187;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.230;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.272;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.315;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.358;-58.0;-91.0;-5.0;-16.2;0.0;-140.0;-98.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.462;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.505;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.548;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.591;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.633;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.737;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.780;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.823;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.866;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;4294967295;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986643.909;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.013;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.056;-59.0;-91.0;-3.8;-15.9;0.0;-140.0;-98.0;-91.0;-59.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.098;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.141;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.184;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.298;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.340;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.383;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.426;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.469;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.573;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.616;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.659;-58.0;-91.0;-5.4;-16.6;0.0;-140.0;-97.0;-91.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.701;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.744;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.848;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.891;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.934;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986644.987;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.030;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.133;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.176;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.219;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.262;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.304;-58.0;-92.0;-5.4;-16.6;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.408;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.451;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.495;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.538;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.580;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.694;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.737;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.780;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.822;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.865;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986645.969;-57.0;-92.0;-5.2;-17.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.012;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.065;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.117;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.170;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.285;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.348;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.390;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.433;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.476;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.581;-58.0;-92.0;-5.6;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.624;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.666;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.709;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.762;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.866;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.919;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986646.972;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.015;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.068;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.171;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.214;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.257;-58.0;-92.0;-5.4;-17.2;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.299;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.342;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.446;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.499;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.542;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.595;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.648;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;4294967295;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.754;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.796;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.839;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.881;-57.0;-92.0;-6.2;-18.3;0.0;-140.0;-98.0;-92.0;-57.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986647.925;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.029;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.072;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.114;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.157;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.200;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.304;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.346;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.389;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.431;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.474;-58.0;-92.0;-6.2;-18.1;0.0;-140.0;-98.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.579;-58.0;-92.0;-6.2;-17.5;0.0;-140.0;-97.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.621;-58.0;-92.0;-6.2;-17.5;0.0;-140.0;-97.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.664;-58.0;-92.0;-6.2;-17.5;0.0;-140.0;-97.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.707;-58.0;-92.0;-6.2;-17.5;0.0;-140.0;-97.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.749;-58.0;-92.0;-6.2;-17.5;0.0;-140.0;-97.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.853;-58.0;-92.0;-6.2;-17.5;0.0;-140.0;-97.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
1575986648.896;-58.0;-92.0;-6.2;-17.5;0.0;-140.0;-97.0;-92.0;-58.0;nan;nan;nan;nan;B20;10 MHz;6400;24400;;;;28955392;7;10.150.229.83;Telekom;lte_tmobile
